pid,year,yearly_total,cumulative_amount
1234,2021,5036.0,93103.0
1234,2022,927.0,94030.0
1235,2015,1235.0,1235.0
1235,2016,2274.0,3509.0
1235,2017,2331.0,5840.0
1236,2015,1949.0,1949.0
1236,2016,1887.0,3836.0
1236,2017,5874.0,9710.0
1236,2018,1868.0,11578.0
1237,2016,35649.0,35649.0
1237,2017,56675.0,92324.0
1237,2018,8739.0,101063.0
1237,2019,21443.0,122506.0
1237,2020,21004.0,143510.0
1237,2021,27256.0,170766.0
1237,2022,21363.0,192129.0
1237,2023,23348.0,215477.0
1237,2024,19838.0,235315.0
1238,2016,10074.0,10074.0
1240,2015,11817.0,11817.0
1240,2016,3276.0,15093.0
1241,2015,10194.0,10194.0
1241,2017,12632.0,22826.0
1241,2018,11563.0,34389.0
1241,2019,8418.0,42807.0
1241,2020,12476.0,55283.0
1241,2021,15327.0,70610.0
1241,2022,12409.0,83019.0
1241,2023,12979.0,95998.0
1242,2015,23513.0,23513.0
1243,2015,6722.0,6722.0
1243,2016,13213.0,19935.0
1244,2015,83865.0,83865.0
1244,2016,6586.0,90451.0
1245,2016,2098.0,2098.0
1245,2017,7587.0,9685.0
1245,2018,3328.0,13013.0
1245,2019,11337.0,24350.0
1246,2017,6250.0,6250.0
1246,2019,4354.0,10604.0
1248,2016,4354.0,4354.0
1248,2017,9433.0,13787.0
1248,2018,8648.0,22435.0
1248,2019,10177.0,32612.0
1248,2020,9881.0,42493.0
1248,2021,12153.0,54646.0
1248,2022,14534.0,69180.0
1248,2023,6326.0,75506.0
1250,2016,14081.0,14081.0
1250,2018,13363.0,27444.0
1251,2016,7027.0,7027.0
1251,2017,18755.0,25782.0
1251,2018,10750.0,36532.0
1251,2019,17860.0,54392.0
1251,2020,18800.0,73192.0
1251,2021,20879.0,94071.0
1251,2022,16240.0,110311.0
1251,2023,6363.0,116674.0
1252,2016,6194.0,6194.0
1252,2017,22191.0,28385.0
1252,2018,18770.0,47155.0
1252,2019,10311.0,57466.0
1252,2020,46920.0,104386.0
1252,2021,51255.0,155641.0
1252,2023,11426.0,167067.0
1253,2016,7805.0,7805.0
1253,2017,3184.0,10989.0
1253,2019,2341.0,13330.0
1255,2016,7831.0,7831.0
1255,2017,12068.0,19899.0
1255,2018,4747.0,24646.0
1255,2019,8719.0,33365.0
1255,2020,2686.0,36051.0
1255,2021,5133.0,41184.0
1256,2016,15896.0,15896.0
1256,2017,16729.0,32625.0
1256,2018,39479.0,72104.0
1256,2019,36965.0,109069.0
1256,2020,37027.0,146096.0
1256,2021,38759.0,184855.0
1256,2022,34915.0,219770.0
1256,2023,30988.0,250758.0
1256,2024,16333.0,267091.0
1257,2016,5308.0,5308.0
1257,2017,36500.0,41808.0
1257,2018,36640.0,78448.0
1257,2019,2010395.0,2088843.0
1257,2020,1045307.0,3134150.0
1257,2021,33112.0,3167262.0
1257,2022,35067.0,3202329.0
1257,2023,51735.0,3254064.0
1257,2024,6883.0,3260947.0
1259,2016,29971.0,29971.0
1260,2016,14485.0,14485.0
1260,2017,30847.0,45332.0
1260,2018,14465.0,59797.0
1260,2019,33311.0,93108.0
1261,2016,139625.0,139625.0
1261,2017,478881.0,618506.0
1261,2019,1687617.0,2306123.0
1261,2020,88358.0,2394481.0
1261,2022,6923.0,2401404.0
1261,2023,28831.0,2430235.0
1262,2017,10546.0,10546.0
1262,2018,30522.0,41068.0
1262,2019,13026.0,54094.0
1262,2020,8929.0,63023.0
1262,2021,10916.0,73939.0
1264,2017,7897.0,7897.0
1264,2018,7156.0,15053.0
1265,2017,3991.0,3991.0
1266,2017,84129.0,84129.0
1267,2017,5495.0,5495.0
1267,2018,2682.0,8177.0
1268,2017,11511.0,11511.0
1268,2018,10626.0,22137.0
1268,2019,36273.0,58410.0
1268,2020,35834.0,94244.0
1268,2021,39325.0,133569.0
1268,2022,11165.0,144734.0
1268,2023,15745.0,160479.0
1269,2017,9953.0,9953.0
1270,2017,9096.0,9096.0
1270,2018,11225.0,20321.0
1270,2019,5892.0,26213.0
1270,2021,6205.0,32418.0
1270,2022,12541.0,44959.0
1270,2023,9977.0,54936.0
1271,2017,17377.0,17377.0
1271,2018,13008.0,30385.0
1271,2019,14502.0,44887.0
1271,2021,4988.0,49875.0
1271,2023,7823.0,57698.0
1272,2017,10137.0,10137.0
1272,2018,7572.0,17709.0
1272,2019,301909.0,319618.0
1272,2020,7253.0,326871.0
1274,2017,16241.0,16241.0
1274,2019,65307.0,81548.0
1275,2017,6200.0,6200.0
1276,2017,3296.0,3296.0
1276,2018,4257.0,7553.0
1276,2019,4408.0,11961.0
1276,2020,2100.0,14061.0
1276,2021,5220.0,19281.0
1276,2022,3678.0,22959.0
1276,2023,3147.0,26106.0
1277,2018,5604.0,5604.0
1277,2019,3488.0,9092.0
1277,2020,3650.0,12742.0
1278,2017,16264.0,16264.0
1279,2017,10328.0,10328.0
1279,2019,9511.0,19839.0
1280,2017,48701.0,48701.0
1280,2018,23114.0,71815.0
1280,2019,5768.0,77583.0
1280,2021,27775.0,105358.0
1280,2022,12380.0,117738.0
1280,2023,13298.0,131036.0
1281,2017,31243.0,31243.0
1281,2018,24433.0,55676.0
1284,2017,5685.0,5685.0
1285,2017,20513.0,20513.0
1285,2021,2430.0,22943.0
1286,2018,9728.0,9728.0
1287,2017,10258.0,10258.0
1287,2019,5068.0,15326.0
1288,2017,8907.0,8907.0
1288,2018,14901.0,23808.0
1288,2019,22429.0,46237.0
1288,2020,18000.0,64237.0
1288,2022,7102.0,71339.0
1288,2023,15597.0,86936.0
1289,2018,1748.0,1748.0
1290,2018,16400.0,16400.0
1290,2019,9497.0,25897.0
1290,2020,17127.0,43024.0
1290,2021,18134.0,61158.0
1290,2022,25927.0,87085.0
1290,2023,16572.0,103657.0
1290,2024,23382.0,127039.0
1291,2018,15822.0,15822.0
1291,2019,8462.0,24284.0
1291,2020,12971.0,37255.0
1291,2021,10087.0,47342.0
1291,2022,9928.0,57270.0
1291,2023,11577.0,68847.0
1292,2018,30527.0,30527.0
1293,2018,6246.0,6246.0
1293,2019,5789.0,12035.0
1293,2021,10241.0,22276.0
1293,2022,10796.0,33072.0
1294,2018,7974.0,7974.0
1294,2019,5163.0,13137.0
1294,2020,7731.0,20868.0
1294,2021,7653.0,28521.0
1294,2022,9805.0,38326.0
1295,2018,29839.0,29839.0
1296,2018,20260.0,20260.0
1297,2018,3052.0,3052.0
1297,2019,5410.0,8462.0
1297,2020,15047.0,23509.0
1297,2021,17312.0,40821.0
1297,2022,14224.0,55045.0
1297,2023,6681.0,61726.0
1298,2018,10254.0,10254.0
1298,2019,10709.0,20963.0
1298,2020,11147.0,32110.0
1300,2018,14188.0,14188.0
1300,2019,14533.0,28721.0
1301,2018,2830.0,2830.0
1301,2019,3717.0,6547.0
1301,2020,3769.0,10316.0
1302,2018,4907.0,4907.0
1302,2019,9638.0,14545.0
1302,2020,12275.0,26820.0
1302,2021,10136.0,36956.0
1303,2018,21836.0,21836.0
1304,2018,5717.0,5717.0
1304,2019,8702.0,14419.0
1304,2020,4058.0,18477.0
1304,2022,8019.0,26496.0
1304,2023,6478.0,32974.0
1305,2018,2857.0,2857.0
1305,2019,4740.0,7597.0
1305,2020,2650.0,10247.0
1305,2021,10624.0,20871.0
1305,2022,11804.0,32675.0
1306,2018,28367.0,28367.0
1307,2019,255000.0,255000.0
1307,2020,637500.0,892500.0
1307,2021,634000.0,1526500.0
1307,2022,630000.0,2156500.0
1307,2023,207600.0,2364100.0
1308,2018,3980.0,3980.0
1308,2019,12716.0,16696.0
1308,2020,11760.0,28456.0
1309,2018,7342.0,7342.0
1309,2021,9414.0,16756.0
1309,2022,12598.0,29354.0
1309,2023,11691.0,41045.0
1314,2019,6865.0,6865.0
1314,2020,6399.0,13264.0
1314,2021,6495.0,19759.0
1314,2022,6309.0,26068.0
1314,2023,6472.0,32540.0
1315,2019,20268.0,20268.0
1316,2019,5943.0,5943.0
1317,2019,5767.0,5767.0
1317,2020,10260.0,16027.0
1317,2021,5549.0,21576.0
1317,2022,5676.0,27252.0
1318,2019,17618.0,17618.0
1318,2020,23041.0,40659.0
1318,2021,18226.0,58885.0
1318,2022,8376.0,67261.0
1318,2023,44830.0,112091.0
1319,2019,7392.0,7392.0
1319,2020,8965.0,16357.0
1319,2021,24557.0,40914.0
1319,2022,9357.0,50271.0
1319,2023,22479.0,72750.0
1320,2019,19655.0,19655.0
1320,2020,31286.0,50941.0
1320,2021,29265.0,80206.0
1320,2022,22878.0,103084.0
1321,2019,4959.0,4959.0
1321,2020,13927.0,18886.0
1321,2021,11832.0,30718.0
1321,2022,16672.0,47390.0
1321,2023,13461.0,60851.0
1322,2020,4960.0,4960.0
1322,2021,7633.0,12593.0
1322,2022,4028.0,16621.0
1322,2023,3871.0,20492.0
1322,2024,6152.0,26644.0
1323,2020,150000.0,150000.0
1324,2020,12129.0,12129.0
1324,2021,1308.0,13437.0
1325,2020,18986.0,18986.0
1325,2021,26595.0,45581.0
1325,2022,35184.0,80765.0
1325,2023,22650.0,103415.0
1326,2020,10152.0,10152.0
1327,2020,24899.0,24899.0
1329,2020,6786.0,6786.0
1330,2020,8506.0,8506.0
1330,2021,34577.0,43083.0
1330,2022,29503.0,72586.0
1330,2023,51276.0,123862.0
1330,2024,20338.0,144200.0
1331,2020,1090.0,1090.0
1331,2021,1077.0,2167.0
1331,2022,1129.0,3296.0
1331,2023,1016.0,4312.0
1332,2020,19494.0,19494.0
1332,2021,14225.0,33719.0
1332,2022,10720.0,44439.0
1332,2023,10766.0,55205.0
1333,2020,2801.0,2801.0
1333,2021,2707.0,5508.0
1333,2022,2857.0,8365.0
1333,2023,2632.0,10997.0
1334,2021,5585.0,5585.0
1334,2022,8590.0,14175.0
1334,2023,500000.0,514175.0
1335,2021,5400.0,5400.0
1335,2022,4993.0,10393.0
1335,2023,11314.0,21707.0
1336,2021,10280.0,10280.0
1336,2022,28440.0,38720.0
1336,2023,26248.0,64968.0
1336,2024,9882.0,74850.0
1337,2022,19080.0,19080.0
1337,2023,24293.0,43373.0
1338,2022,19986.0,19986.0
1339,2021,1347.0,1347.0
1339,2022,2281.0,3628.0
1340,2022,2855.0,2855.0
1340,2023,3739.0,6594.0
1341,2023,200000.0,200000.0
1342,2022,3267.0,3267.0
1342,2023,3607.0,6874.0
1343,2024,5660.0,5660.0
1344,2023,9865.0,9865.0
1344,2024,1562.0,11427.0
1345,2023,13497.0,13497.0
1345,2024,18047.0,31544.0
1346,2023,6931.0,6931.0
1346,2024,1359.0,8290.0
1348,2023,12223.0,12223.0
1348,2024,12156.0,24379.0
1350,2023,13003.0,13003.0
1351,2024,15712.0,15712.0
